id,tag,html,sent id,text,target
0,cv007,4968,21,"lapaglia plays stevie dee , a suave , overly polite mafioso who is formally courting sheedy with old-fashioned chivalry .",pos
0,cv007,4968,22,lapaglia's sincere but dim-witted character is a riot .,pos
0,cv007,4968,23,"and what's uncanny is that lapaglia is a dead ringer for robert de niro , with a little bit of alec baldwin thrown in for good measure .",pos
0,cv007,4968,24,"lapaglia seems to have attended the de niro school of gangster acting , and his inspired performance is partly a tribute to his role-model and partly a rip-off .",pos
0,cv007,4968,25,"i don't know whether to say a star is born or a star is re-born , but i do know that lapaglia's over-the-top performance should not be missed .",pos
0,cv007,4968,26,"the scrumptious comic acting , however , extends well beyond sheedy and lapaglia .",pos
0,cv007,4968,27,"joe pesci , in particular , sinks his teeth into his role as alda's unscrupulous brother-in-law , a slum lord with mob ties , who is cheating on his wife ( catherine o'hara ) .",pos
0,cv007,4968,28,"alda , faced with challenge of both directing and acting , somehow finds just the right comic touch as the bride's financially-strapped father , a carpenter whose dreams are bigger than his wallet .",pos
0,cv007,4968,29,"the film adopts alda's psychological point of view as he tries to one : plan the wedding , and two : pay for it .",pos
0,cv007,4968,30,"as a filmmaker , alda's style of humor is remarkably restrained and tasteful .",pos
0,cv007,4968,31,"and while he doesn't have the comic genius of a woody allen , alda does possess the inspiration to make movies which are ten times more entertaining than the slop which usually passes for comedy .",pos
0,cv008,29435,0,"after bloody clashes and independence won , lumumba refused to pander to the belgians , who continued a condescending and paternalistic relationship with the congo .",pos
0,cv008,29435,1,"their officers , particularly general janssens ( rudi delhem ) in the force publique , the congo's army , caused rebellions , undermining lumumba , who was outraged at the rape and murder of belgian nationals .",pos
0,cv008,29435,2,"with unrest building , moise tshombe ( pascal nzonzi ) and the province of katanga , which contained 70 percent of the country's resources , proclaimed secession .",pos
0,cv008,29435,3,"lumumba replaced janssens , making mobutu a colonel , and went on a pacification",pos
0,cv008,29435,4,"tour with congolese president joseph kasa vubu ( maka kotto ) , but it was too late .",pos
0,cv008,29435,5,"'when you want to drown a dog , you say it has rabies , ' prophesies lumumba of his own fate .",pos
0,cv008,29435,6,"peck and bonitzer do an exemplary job telling a complicated tale with a myriad of players , although they frequently succumb to cliche , particularly regarding lumumba's private life .",pos
0,cv008,29435,7,"peck's script illuminates bantu sayings like 'the hand that gives , rules' when lumumba uses it with the american ambassador .",pos
0,cv008,29435,8,"peck's direction is less assured , with many scenes unfortunately playing like standard television fare .",pos
0,cv008,29435,9,"he's served well , though , by his casting of ebouaney in the title role .",pos
0,cv008,29435,10,"ebouaney is dynamic , radiating his character's fierce passion for his people and his country .",pos
0,cv008,29435,11,"lumumba's intelligence and ability to strategize , even as he's cornered by insurmountable odds , are given life by ebouaney .",pos
0,cv008,29435,12,peck's subject and lead actor elevate his film above its mediocre production .,pos
0,cv008,29435,13,""" lumumba "" is a story that deserves to be told and ebouaney's performance makes the tragedy personally felt .",pos
0,cv009,29592,0,the american action film has been slowly drowning to death in a sea of asian wire-fu copycats .,pos
0,cv009,29592,1,"it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea .",pos
0,cv009,29592,2,"sometimes , the mix results in a mind-blowing spectacle unlike any other .",pos
0,cv009,29592,3,"quality action with amazing and exciting stunt work , as in 1999's the matrix , can be a real gem .",pos
0,cv009,29592,4,"but too often hollywood gets it wrong , even when they pay off chinese directors .",pos
0,cv009,29592,5,flying ninjas and floating karate masters have been replaced by soaring bronx detectives and slow motion kicking scientists .,pos
0,cv009,29592,6,mostly it's laughable .,pos
0,cv009,29592,7,"in hollywood's rush to emulate the success of the matrix , trademark asian stunt choreography has become more of a joke than an art form .",pos
0,cv009,29592,8,"but iron monkey , the latest asian import , shows us how to get it right .",pos
0,cv009,29592,9,"iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry .",pos
0,cv009,29592,10,"but it is also a piece of the narrative of legendary chinese film hero wong fei-hong , most recently seen in one of the most overlooked , and possibly best films of 2000 , drunken master 2 ( released in the u . s . as the legend of drunken master ) .",pos
0,cv009,29592,11,"unlike drunken master 2 , which stars jackie chan as an adult fei-hong , iron monkey finds a much younger fei-hong ( sze-man tsang ) and his father wong kei-ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression .",pos
0,cv009,29592,12,"iron monkey succeeds as no kung fu film since drunken master 2 . at times , fighting styles , especially that of monkey himself , do devolve into the ridiculous twinkle-toed floating of films like crouching tiger , hidden dragon , director yuen wo ping eventually remembers to bring his action scenes back to earth .",pos
0,cv009,29592,13,"iron monkey is at its heart a hardcore , kung fu action film rather than any kind of drama a la crouching tiger .",pos
0,cv009,29592,14,"however , there are brief moments of profoundness shared between characters , such as those that pass between our outlaw hero and his good-hearted but misguided enemy , chief fox .",pos
0,cv009,29592,15,"in those moments , and in others , iron monkey manages to transcend its mindless kung fu nature to touch the hearts and minds of its audience .",pos
0,cv009,29592,16,"while in no way the equal of a masterpiece like drunken master 2 , iron monkey dances quite nicely to the invading kung fu tune .",pos
0,cv009,29592,17,aka siunin wong fei-hung tsi titmalau .,pos
0,cv010,29198,0,"after watching "" rat race "" last week , i noticed my cheeks were sore and realized that , when not laughing aloud , i had held a grin for virtually all of the film's 112 minutes .",pos
0,cv010,29198,1,"saturday night , i attended another sneak preview for the movie and damned if i didn't enjoy it as much the second time as the first .",pos
0,cv010,29198,2,""" rat race "" is a great goofy delight , a dandy mix of energetic performances , inspired sight gags and flat-out silliness .",pos
0,cv010,29198,3,"hands down , this is the most fun film of the summer .",pos
0,cv010,29198,4,"the movie begins with zippy retro-style opening credits that look like they were torn straight out of a '60s slapstick comedy , featuring animated photos of the cast attached to herky-jerky bodies bounding around the screen .",pos
0,cv010,29198,5,then comes the setup .,pos
0,cv010,29198,6,"donald sinclair ( john cleese ) , the extremely rich owner of the venetian hotel and casino in las vegas , enjoys concocting unusual bets for his high rolling clients .",pos
0,cv010,29198,7,"to that end , he places a half dozen very special tokens in his slot machines .",pos
0,cv010,29198,8,"gathering together the lucky token holders , he explains , "" today you have a chance to play a game where the odds of winning are one in six . """,pos
0,cv010,29198,9,"the competition is simple : each contestant gets a key that opens a locker in silver city , n . m . , containing $2 million in cash .",pos
0,cv010,29198,10,"there is a transmitter in every key , so that sinclair and his cronies can keep track of who is ahead .",pos
0,cv010,29198,11,the race has no rules ? whichever contestant reaches the locker first gets the money .,pos
0,cv010,29198,12,"since it would be wrong to spoil any of the jokes , let's use the next few paragraphs to profile the racers .",pos
0,cv010,29198,13,"decked out in flashy , trashy clothing and sporting big hair , vera baker ( whoopi goldberg ) is in town to reunite with the daughter she gave up for adoption as a baby .",pos
0,cv010,29198,14,"she finds that grown-up merrill ( lanai chapman ) is erudite , conservative and more than a little bit wary of this stranger trying to jump into her life .",pos
0,cv010,29198,15,"thrown together , it becomes clear that both women share a fierce competitive nature .",pos
0,cv010,29198,16,owen templeton ( cuba gooding jr . ) is currently the most hated man in america .,pos
0,cv010,29198,17,"an nfl referee , he cost gamblers all over the country enormous amounts of money by blowing a call in a high-profile game .",pos
0,cv010,29198,18,"after escaping from a vengeful cab driver , owen gets to new mexico by masquerading as the driver for a busload of lucy ricardo impersonators heading to a convention .",pos
0,cv010,29198,19,"mr . pollini ( rowan atkinson ) is a cheerful , odd little italian man on holiday in america .",pos
0,cv010,29198,20,he also is narcoleptic and falls asleep at the most inopportune times .,pos
0,cv010,29198,21,"pollini hitches a ride with zack ( wayne knight ) , a hyper-tense ambulance driver carrying a human heart across country for a transplant operation .",pos
0,cv010,29198,22,randy pear ( jon lovitz ) promised his wife beverly ( kathy najimy ) and two kids a fun-filled vacation in las vegas .,pos
0,cv010,29198,23,"fearful that beverly will be angry over his involvement in the race , he claims that he must travel to silver city for a job interview .",pos
0,cv010,29198,24,"beverly insists the family stay together , so they hop in the mini-van and tear off into the desert .",pos
0,cv010,29198,25,"brothers duane ( seth green ) and blaine ( vince vieluf ) cody are young , crooked and stupid .",pos
0,cv010,29198,26,"blaine has a speech impediment due to his poorly self-done tongue piercing , and duane is the only person who can come close to understanding him .",pos
0,cv010,29198,27,the boys will stop at nothing to reach their goal .,pos
0,cv010,29198,28,"finally , nick shaffer ( breckin meyer ) is a no-nonsense lawyer-in-training who recruits helicopter pilot tracy faucet ( amy smart ) for the journey .",pos
0,cv010,29198,29,"at first glance , they seem blandly wholesome , but all that changes when tracy buzzes the home of her boyfriend shawn ( dean cain ) and spies him swimming with another woman .",pos
0,cv010,29198,30,"director jerry zucker ( "" airplane , "" "" ghost "" ) leaps from racer to racer , periodically returning to las vegas where sinclair and mr . grisham ( dave thomas ) , his personality-impaired right hand man , continue cooking up bizarre bets for the gamblers .",pos
0,cv010,29198,31,"as with any zucker production , a few jokes fall flat , but the momentum of the comedy zooms past those missteps .",pos
0,cv010,29198,32,"high points for me include a bit involving kathy bates as a roadside squirrel salesperson and an intricately set up gag that carries jon lovitz and family from a bizarre museum to an outdoor rally , with an utterly tasteless and screamingly funny pay-off .",pos
0,cv010,29198,33,"had i been part of the filmmaking team , i would have ditched a joke where a key is dropped into a baby's clothes and instead had the key get lost in the cleavage of a dozing society matron .",pos
0,cv010,29198,34,it would have drawn the same laugh without the squirm-inducing hint of child molestation .,pos
0,cv010,29198,35,i also would have selected a different band for a concert sequence .,pos
0,cv010,29198,36,"my god , do we really need yet another movie with smash mouth performing "" all star ? """,pos
0,cv010,29198,37,but enough carping .,pos
0,cv010,29198,38,""" rat race "" is a riot , with terrific no-holds-barred performances from the diverse cast .",pos
0,cv010,29198,39,"see it , see it again and when the dvd comes out , buy it , because a movie this hilarious will surely have outtakes to die for .",pos
0,cv011,12166,0,i've noticed something lately that i've never thought of before .,pos
0,cv011,12166,1,pseudo- substance - hollywood faking deep meanings in their films .,pos
0,cv011,12166,2,"have you ever seen a movie that you really enjoyed , then when you look back , you realize there was something missing ?",pos
0,cv011,12166,3,"more and more , filmmakers seem to be putting out well rehearsed , melodramatic films that evoke strong connotations of being a great film , but if you step aside and reflect on your movie going experience , you may just discover nothing more than elegantly presented fluff .",pos
0,cv011,12166,4,i'm not trying to say city of angels is that bad .,pos
0,cv011,12166,5,"it had a lot going for it , but somewhere along the way , it faltered .",pos
0,cv011,12166,6,"somehow , underneath the seemingly poetic beauty of it all , there was a gigantic hole somebody covered with iridescent performances and glossy cinematography .",pos
0,cv011,12166,7,the predictable ending that shattered our hopes ( even though we saw it coming ) only added to the disappointment .,pos
0,cv011,12166,8,"but for over an hour , city of angels is well worth the time .",pos
0,cv011,12166,9,"nicolas cage is seth , a guardian angel who , like hundreds ( likely thousands or even millions ) of other angels , spends eternity watching over the citizens of mortality ; humans never aware of how much celestial intervention occurs in their life .",pos
0,cv011,12166,10,"meg ryan , in her most subdued performance yet , plays maggie , a doctor who begins to ponder exactly who it is we're fighting against when we fight to keep someone alive .",pos
0,cv011,12166,11,"after losing a patient on the surgery table , these questions envelope maggie , and seth , the angel who was there to oversee the patient's transition into the afterlife , is immediately captivated by the doctor .",pos
0,cv011,12166,12,"he begins following and observing maggie , falling more and more in love with her everyday .",pos
0,cv011,12166,13,"angels , who we quickly learn are not and never were humans , can not experience human sensations such as taste and touch , but they do have the ability to make themselves seen to anyone they desire .",pos
0,cv011,12166,14,"seth's adoration is too much to resist , and eventually he does appear to maggie , quite regularly , although such a thing seems taboo among the angelic community .",pos
0,cv011,12166,15,"the angels are interestingly presented , all of them dressed in black and more reminiscent of hitmen than traditional glowing white entities , but it's a nice touch that never seems like a mere attempt at uniqueness .",pos
0,cv011,12166,16,"cage is a wonderfully versatile actor ( think face/off , raising arizona , and it could happen to you - what a combo ! ) who slips into the role of a heavenly agent quite nicely but threatens sappiness more than once .",pos
0,cv011,12166,17,it's nice to see ryan pick up roles like this and the one in courage under fire .,pos
0,cv011,12166,18,"the two aren't very comparable to each other , but they both deviate from her usual "" intelligently ditzy "" romantic comedy roles , and it's an impressive side of ryan movie goers rarely have the chance to enjoy .",pos
0,cv011,12166,19,"but even though the two leads do an impressive job , it is dennis franz who grabs us with his interpretation of a hospital patient who knows more than meets the eye .",pos
0,cv011,12166,20,"it's a shame that with so much going for it , city of angels falters so much in its final stages , leaving us with the realization that an emotionally incredible movie was out there , they just didn't know quite how to get to it .",pos
0,cv011,12166,21,they struggle for an impacting conclusion and wind up with painful thud rather than an exhilarating high .,pos
0,cv011,12166,22,"filmmakers should know your final impression will be the one you linger on , remember , and convey to others thru word of mouth , so after telling us for 60+ minutes that this film is a glorious masterpiece , they sure leave us with a disheartening taste of mediocrity in our mouths .",pos
0,cv011,12166,23,"based on the german film wings of desire ( that being the english title , of course ) , city of angels is ninety percent success , enough to make most people forgive its shortcomings , even the devastatingly disappointing ending .",pos
0,cv011,12166,24,"most movie goers , the non-cynics anyway , will be too wrapped up in the surreal atmosphere to give criticism to that which needs to be criticized .",pos
0,cv011,12166,25,"nonetheless , city of angels is beautifully captivating , which is probably enough to satisfy those poetic viewers who will appreciate a delve into rich emotional territories .",pos
0,cv012,29576,0,synopsis : bobby garfield ( yelchin ) lives in a small town with his mirthless widowed mother ( hope davis ) .,pos
0,cv012,29576,1,"bobby's world revolves around his friends , especially the spritely carol ( boorem ) .",pos
0,cv012,29576,2,"then one day , a new boarder arrives at bobby's house .",pos
0,cv012,29576,3,ted brautigan ( hopkins ) is an enigmatic man to whom bobby takes an immediate liking .,pos
0,cv012,29576,4,"as the bond between bobby and ted deepens , bobby becomes privy to ted's great secret , an event which will change both of their lives forever .",pos
0,cv012,29576,5,"review : a small but enchanting movie , "" hearts in atlantis "" easily recalls another king-inspired coming-of-age film , "" stand by me "" , both in terms of its setting and the sentiment it conveys .",pos
0,cv012,29576,6,""" hearts "" is a tribute to the magic of childhood , to those summers when the days seem neverending , and nothing means more than your closest friends .",pos
0,cv012,29576,7,"unlike "" stand by me "" , there is a supernatural element to "" hearts "" , but although it is key to the plot , it is not prominent .",pos
0,cv012,29576,8,"like "" stand by me "" , this is a mostly character-driven film , and as such it benefits greatly from superb casting .",pos
0,cv012,29576,9,"yelchin is very good as bobby , finding a good mix of innocence and resignation .",pos
0,cv012,29576,10,"more splendid still is boorem , whom i praised highly for her work in "" along came a spider "" and who is simply radiant here as carol .",pos
0,cv012,29576,11,"and then there is hopkins , who despite playing such a quiet , introspective character as ted , nonetheless commands our attention every time he is onscreen .",pos
0,cv012,29576,12,"less successful is davis , whose strident elizabeth comes across as overly cartoonish .",pos
0,cv012,29576,13,"i also found it odd that bobby and carol's other friend , sully ( whose death as an adult sets up the movie's flashback framing device ) , is paid virtually no attention .",pos
0,cv012,29576,14,"but hicks' direction is lovely without being cloying , and despite the movie's general lack of incident , it never ceases to weave its spell over the audience .",pos
0,cv013,10159,0,"synopsis : in this movie , steven spielberg , one of today's finest directors , attempts to spice up the 1800s story of a long courtroom battle over the fate of prisoner cinque ( djimon hounsou ) - - a young angry man from sierra leone who was kidnapped into slavery - - and his fellow prisoners .",pos
0,cv013,10159,1,"cinque and friends have landed a ship on the shores of america after escaping spanish slave traders , but since the americans don't speak cinque's language , the black men are hauled into court to determine whether or not they are legally slaves .",pos
0,cv013,10159,2,"technically , since the international slave trade was outlawed at that time , people like cinque couldn't be kidnapped into slavery ; one had to be born a slave to be legally considered a slave .",pos
0,cv013,10159,3,"lawyers baldwin and adams ( matthew mcconaughey and anthony hopkins ) must prove cinque and the others were captured into slavery , rather than born slaves , in order to get them out of prison as free men .",pos
0,cv013,10159,4,"three lengthy court cases are portrayed with spielberg's trademark panache - - flashy beginning , lots of facial close-ups , big music , and dramatic imagery .",pos
0,cv013,10159,5,a final speech by adams is followed by an anticlimax where subtitles show what eventually happened to the various characters .,pos
0,cv013,10159,6,opinion : making a fictional movie is easier than making one about real life .,pos
0,cv013,10159,7,"in fiction , one invents purposeful , clear-cut good guys and bad guys , puts the fictional characters in conflict , and takes the tale to its exciting conclusion .",pos
0,cv013,10159,8,"real life , however , consists of long stretches of boredom with a few dramatic moments and characters who stand around , think thoughts and do nothing , or come and go before events are resolved .",pos
0,cv013,10159,9,spielberg gives us a visually spicy and historically accurate real life story .,pos
0,cv013,10159,10,djimon hounsou and anthony hopkins turn in excellent performances .,pos
0,cv014,13924,0,the police negotiator is the person with the entirely unenviable job of going into ground zero and attempting to talk a dangerous criminal out of doing whatever he or she intends to do .,pos
0,cv014,13924,1,"lives are often at stake , and the criminal is usually armed and most likely mentally unstable , prone to turn on the negotiator at a moment's notice .",pos
0,cv014,13924,2,"the negotiator must therefore be something of an actor , psychologist , and sham artist , in addition to being a police officer ; he must be able to think on his feet and either work toward the goal of ending the confrontation without violence , or failing that , must be prepared to facilitate the conclusion of the crisis through firepower .",pos
0,cv014,13924,3,"most of all , the negotiator must be able to enter a situation with as little intelligence about the scenario as possible , and quickly gain control of the situation , dominate the conversation , and influence the perpetrator into thinking that the end of the conflict is what he really wants .",pos
0,cv014,13924,4,it takes a pretty smart person to do that .,pos
0,cv014,13924,5,but what if the hostage-holding criminal is just as smart ?,pos
0,cv014,13924,6,what if he's also able to think on his feet ?,pos
0,cv014,13924,7,"in fact , what if he also knows all the tricks to turning the situation to his favor ?",pos
0,cv014,13924,8,it is this circumstance which forms the basis for f . gary gray's the negotiator .,pos
0,cv014,13924,9,"in this film , police negotiator danny roman ( samuel l . jackson ) is tipped off by his partner to corruption within the chicago police force .",pos
0,cv014,13924,10,"when his partner turns up shot to death and internal affairs finds incriminating evidence in roman's home , roman becomes the prime suspect of both embezzling from the police disability fund and murder .",pos
0,cv014,13924,11,"faced with the scorn of most of the police department , and under close scrutiny by the media , roman is forced to turn in his badge in one of those typical scenes in the captain's office .",pos
0,cv014,13924,12,"i don't quite remember if the captain actually said , "" i hate to do this , but . . . "" ,",pos
0,cv014,13924,13,although it wouldn't surprise me if he did .,pos
0,cv014,13924,14,"luckily , the film soon shakes off the conventionalism and concentrates on the interesting premise mentioned above .",pos
0,cv014,13924,15,"after being offered a take-it-or-leave-it deal by the district attorney , roman resolves to prove his innocence by walking into the office of internal affairs inspector niebaum ( j . t .",pos
0,cv014,13924,16,"walsh ) , taking him and others hostage , and proclaiming he has been framed .",pos
0,cv014,13924,17,"although roman's actions seem forced due to the compressed nature of his motivational build-up , gray redeems himself by involving us with the negotiations between roman and fellow police negotiator chris sabian ( kevin spacey ) which soon ensue .",pos
0,cv014,13924,18,"jackson , while a superb actor , is miscast in the role of roman .",pos
0,cv014,13924,19,"the actor has become so popular , and so often identified as a protagonist ( notable exceptions can be found , such as in jackie brown ) , that we as an audience have a difficult time believing he will carry out his threats .",pos
0,cv014,13924,20,the script also clearly sets him up as the good guy who is only trying to prove his innocence .,pos
0,cv014,13924,21,"how can we believe he's going to shoot a hostage , no matter if the hostage tried to kill him earlier ?",pos
0,cv014,13924,22,"unfortunately , this preconception saps the film of some of it's would-be suspenseful moments , and anything good left in those scenes is largely attributed to jackson's acting ability .",pos
0,cv014,13924,23,"almost every time he's in a scene , jackson steals it without looking back .",pos
0,cv014,13924,24,"when spacey appears , the film has already run about a third of its course .",pos
0,cv014,13924,25,his is an interesting character .,pos
0,cv014,13924,26,"made out to be some kind of negotiating superman , our first look at him has him hopelessly trying to get his family moving to set out on vacation .",pos
0,cv014,13924,27,""" i can talk a man out of blowing up the sears tower , but i can't talk my wife out of the bedroom or my daughter off the phone , "" he says .",pos
0,cv014,13924,28,"when he gets the call to action , however , he quickly changes gears and becomes the man we expect him to be .",pos
0,cv014,13924,29,"soon , his character has to negotiate not only with roman , but also with the swat commander ( david morse ) who is itching to send in a team to take roman out , all the while keeping wary of the fbi agents who are waiting to take over the operation , should negotiations fail .",pos
0,cv014,13924,30,this complex set of pressures are reflected well in sabian the negotiator and spacey the actor .,pos
0,cv014,13924,31,"as the second protagonist , spacey measures up nicely .",pos
0,cv014,13924,32,gray really lucked out with this cast .,pos
0,cv014,13924,33,"david morse as commander beck , ron rifkin as commander frost , and john spencer as police chief al travis are all more than competent , and can hold their own in scenes with jackson and spacey .",pos
0,cv014,13924,34,"the only problem is the bit of typecasting that results from these choices : morse played a similar role in the rock , rifkin played the d . a .",pos
0,cv014,13924,35,"in l . a . confidential , and spencer played a police detective in cop land .",pos
0,cv014,13924,36,"with the level of acting , however , this can be forgiven .",pos
0,cv014,13924,37,"also in the supporting cast , paul giamatti as rudy , one of the hostages , is notable for the comic relief he provides .",pos
0,cv014,13924,38,"his character is initially so slimy , and giamatti himself just looks so shifty , that you expect to laugh before he even says anything .",pos
0,cv014,13924,39,"fortunately , this doesn't distract from the seriousness of the rest of the film , but instead provides some nice breathers from the level of tension which gray manages to sustain throughout .",pos
0,cv014,13924,40,"j . t . walsh , as the suspicious internal affairs inspector , clocks in with one of his final performances .",pos
0,cv014,13924,41,"sadly , the talented but underrated actor passed away in late february of this year , and the soon to be released pleasantville will mark his last film .",pos
0,cv014,13924,42,"walsh appeared in dozens of movies such as good morning vietnam , backdraft , and nixon .",pos
0,cv014,13924,43,"for one of his best performances , check out sling blade , in which he plays a mental patient sharing a ward with billy bob thornton .",pos
0,cv014,13924,44,"when jack nicholson accepted his best actor oscar in march , walsh was one of the men to whom he credited his success ( the actors performed together in a few good men ) .",pos
0,cv014,13924,45,"the negotiator is actually dedicated to walsh , and while inspector niebaum may not have been his best role , it certainly characterizes the type of character for which walsh had become most famous for playing .",pos
0,cv014,13924,46,"in the end , the negotiator has a plotline that parallels it's reality .",pos
0,cv014,13924,47,we're served with the premise that two equally deft negotiators are battling each other to resolve the conflict in the manner which will suit each of them best .,pos
0,cv014,13924,48,"as an audience , we're also given a situation where two wonderfully talented actors are thrown into a movie , and we'd like to see if one will dominate the film .",pos
0,cv014,13924,49,both provide some pretty good entertainment .,pos
0,cv015,29439,0,"plot : a young man who loves heavy metal music and especially the band steel dragon , to whom he's devoted a tribute band in which he sings , gets launched into stardom when the real group get rid of their lead singer and call on him to take his place .",pos
0,cv015,29439,1,critique : i'm a sucker for movies like this .,pos
0,cv015,29439,2,"a young man with a humble background and lofty dreams , works hard , devotes the time , the energy and the patience , and ultimately hits it big-time .",pos
0,cv015,29439,3,"in the case of this film , our boy loves a certain heavy metal band and as luck would have it ( yup , luck always finds its way into these types of equations , although generally tied very closely to hard work ) , they need a new singer .",pos
0,cv015,29439,4,"his entry and adaptation to the whole "" rock 'n roll "" lifestyle fills the rest of the film and is really fun to watch .",pos
0,cv015,29439,5,although i will preface this by saying that one thing that would definitely enhance your appreciation for this film is your own love ( or past love ) of heavy metal music and the whole scene around it .,pos
0,cv015,29439,6,"metal was one of my first loves as a teen and even though the genre of music isn't that prominent anymore , i still check out my motley crue , twisted sister and anthrax cds every now and again .",pos
0,cv015,29439,7,"that's not to say that you won't like this film if you don't like the music , but the music and live performances from the band , play a big part in the movie , and i for one , had a blast watching and listening to it all .",pos
0,cv015,29439,8,but the even greater draw in this film is the standout performance given here by mark wahlberg .,pos
0,cv015,29439,9,"wow , hand this fella some major props , as he totally becomes this heavy metal geek/god ( incidentally , metal god was the film's original title , and a much better one if you ask me ) .",pos
0,cv015,29439,10,he is this movie and i was quite taken by his character pretty much the whole way through .,pos
0,cv015,29439,11,"he came off like a regular guy with extremely passionate goals and work ethic , who was willing to do anything in order to fulfill his dreams .",pos
0,cv015,29439,12,"aniston was also surprisingly good as the girlfriend ( and the romance angle between them was sweet ) , but she didn't pull me in hard enough during their emotional scenes .",pos
0,cv015,29439,13,"i was also impressed by some of the "" real "" musicians who played in the film ( zakk wylde from ozzy osbourne , jeff pilson from dokken , stephan jenkins from third eye blind , blas elias from slaughter ) , but actor dominic west as kirk cuddy made the biggest impression among the band members .",pos
0,cv015,29439,14,"it's to note that this film was based on a real-life tale of a young man who used to sing in a judas priest cover band and then went on to become their actual singer ( their original singer also admitted to being gay , as in this film ) .",pos
0,cv015,29439,15,"just for the record , i'm certainly not recommending this film for its originality or surprise elements , since most of this stuff has already been covered in some way or another in other movies , but because it's a fun , uplifting , well-paced movie with a solid central showing by wahlberg and energetic live performances .",pos
0,cv015,29439,16,"oh yeah , and for those who dig the "" heavier "" side of music , the soundtrack also rocks ! !",pos
0,cv015,29439,17,you see . . . dreams,pos
0,cv015,29439,18,can come true . . .,pos
0,cv015,29439,19,where's joblo coming from ?,pos
0,cv015,29439,20,almost famous ( 8/10 ) - blow ( 8/10 ) - boogie nights ( 9/10 ) - detroit rock city ( 8/10 ) - girlfight ( 6/10 ) - goodfellas ( 10/10 ),pos
0,cv016,4659,0,carry on matron is the last great carry-on film in my opinion .,pos
0,cv016,4659,1,"made in 1972 , it still features most of the regulars of this genre .",pos
0,cv016,4659,2,"sid james plays the head of a gang of crooks intent on stealing contraceptive pills from the local maternity hospital and selling them off to make a profit , kenneth williams is sir bernard cutting , head of the hospital but also a hypochondriac , hattie jacques re-takes her role as matron , and charles hawtrey is the psychiatrist dr . goode .",pos
0,cv016,4659,3,"the jokes come in fast and so do the laughs , with humorous antics between the matron and sir bernard .",pos
0,cv016,4659,4,"this time , williams is after matron ( jacques ) when he needs to prove himself that he is a man after visiting dr . goode .",pos
0,cv016,4659,5,"the doctor ( hawtrey ) is sworn to secrecy : - "" i assure you , that anything you say to me today will go in one ear and straight out of the other ! """,pos
0,cv016,4659,6,bernard thinks he is having a sex change and needs to prove himself .,pos
0,cv016,4659,7,"there are great cameos from joan sims , an expectant mother who is many weeks overdue and is eating constantly in every scene , and from kenneth connor as the expectant father who still thinks he's at work ( at the railway station ) .",pos
0,cv016,4659,8,sid james' gang including cyril his son ( kenneth cope ) try to find out where the pills are by getting cyril to dress up as a nurse and live in at the nurses home .,pos
0,cv016,4659,9,he has to share a room with nurse ball ( barbara windsor ) and she soon sees through him !,pos
0,cv016,4659,10,the film ends with the attempted robbery of the hospital's pills with panic ensuing .,pos
0,cv016,4659,11,"there are good performances by hattie jacques as the matron , however her character seems a little more subdued and quieter than her previous 'matron's' .",pos
0,cv016,4659,12,"williams is , as usual , on top form , but sid james isn't given a very good part in this movie and i would forgive anyone to forget that he was in the movie at all .",pos
0,cv016,4659,13,"the same does not go for charles hawtrey , for although he only first appears in the movie after 30 minutes gone and has scarce screen time , he seems to steal every scene he is in .",pos
0,cv016,4659,14,"by not making use of sid james and barbara windsor's talent to full effect , the film seems to flounder , but it certainly makes up for it with it's good storyline and it's other appealing characters .",pos
0,cv016,4659,15,this film is genuinely funny and i could watch it again and again and not get bored !,pos
0,cv017,22464,0,"the ultimate match up between good and evil , "" the untouchables "" is an excellent movie because it looks deeper into an already examined rivalry .",pos
0,cv017,22464,1,"based on the 1959 television show of the same title , "" the untouchables "" may be an exaggeration of the real life events that took place , but it fits together perfectly with some beautifully filmed action sequences , some excellent acting , a memorable score , and a clever script .",pos
0,cv017,22464,2,the film takes place in chicago during the prohibition era where mobsters led by the ruthless al capone run an underground market of liquor to the demanding public .,pos
0,cv017,22464,3,elliot ness and a small force of men known as the untouchables attempt the impossible by trying to stop capone and trying to maintain peace and order .,pos
0,cv017,22464,4,"however , as ness soon learns , in order to stabilize peace , you have to bend a few laws .",pos
0,cv017,22464,5,the fact that capone is evil is very apparent from the first few scenes .,pos
0,cv017,22464,6,"the film begins with capone , played perfectly by deniro , declaring that he is not a violent man and he is a firm believer in following all laws .",pos
0,cv017,22464,7,the film then quickly transfers to the next scene in which one of capone's men bombs a restaurant that contains many innocent people including a little girl .,pos
0,cv017,22464,8,"from this point we know capone is evil , not only because he kills without hesitation , but also because he is a lying bastard .",pos
0,cv017,22464,9,"right from the first five minutes of the film , de palma has created a hatred towards capone and he shows that this man must be brought down at all costs .",pos
0,cv017,22464,10,"this developed hatred is before the film's hero , ness , is even introduced .",pos
